1000,10,100,0,0.0175067,-O3
1000,10,100,1,0.0152964,-O3
1000,10,100,2,0.015395,-O3
1000,10,100,3,0.0155715,-O3
1000,10,100,4,0.0153737,-O3
1000,10,100,5,0.0148606,-O3
1000,10,100,6,0.0145003,-O3
1000,10,100,7,0.0145554,-O3
1000,10,100,8,0.014752,-O3
1000,10,100,9,0.0147223,-O3
1000,10,100,10,0.0147086,-O3
1000,10,100,11,0.0147556,-O3
1000,10,100,12,0.0144711,-O3
1000,10,100,13,0.0150362,-O3
1000,10,100,14,0.0143451,-O3
1000,10,100,15,0.0144858,-O3
1000,10,100,16,0.0143121,-O3
1000,10,100,17,0.0144015,-O3
1000,10,100,18,0.0142821,-O3
1000,10,100,19,0.0141651,-O3
1000,10,100,20,0.0141623,-O3
1000,10,100,21,0.0140679,-O3
1000,10,100,22,0.0143253,-O3
1000,10,100,23,0.0146733,-O3
1000,10,100,24,0.014819,-O3
1000,10,100,25,0.0142409,-O3
1000,10,100,26,0.0142441,-O3
1000,10,100,27,0.0142036,-O3
1000,10,100,28,0.0141831,-O3
1000,10,100,29,0.014287,-O3
1000,10,100,30,0.0155076,-O3
1000,10,100,31,0.0146942,-O3
1000,10,100,32,0.0142531,-O3
1000,10,100,33,0.0140999,-O3
1000,10,100,34,0.0145468,-O3
1000,10,100,35,0.0144723,-O3
1000,10,100,36,0.014314,-O3
1000,10,100,37,0.0144022,-O3
1000,10,100,38,0.0144668,-O3
1000,10,100,39,0.0143502,-O3
1000,10,100,40,0.0142707,-O3
1000,10,100,41,0.0142599,-O3
1000,10,100,42,0.0144205,-O3
1000,10,100,43,0.0141781,-O3
1000,10,100,44,0.0143582,-O3
1000,10,100,45,0.0142118,-O3
1000,10,100,46,0.0141558,-O3
1000,10,100,47,0.014368,-O3
1000,10,100,48,0.0147884,-O3
1000,10,100,49,0.0143989,-O3
2000,10,100,0,0.0807452,-O3
2000,10,100,1,0.0733772,-O3
2000,10,100,2,0.0690745,-O3
2000,10,100,3,0.0693208,-O3
2000,10,100,4,0.0708549,-O3
2000,10,100,5,0.0716457,-O3
2000,10,100,6,0.0705698,-O3
2000,10,100,7,0.0705795,-O3
2000,10,100,8,0.0686304,-O3
2000,10,100,9,0.0685425,-O3
2000,10,100,10,0.0710529,-O3
2000,10,100,11,0.0690608,-O3
2000,10,100,12,0.0699556,-O3
2000,10,100,13,0.068691,-O3
2000,10,100,14,0.0682426,-O3
2000,10,100,15,0.0685097,-O3
2000,10,100,16,0.0686963,-O3
2000,10,100,17,0.0694645,-O3
2000,10,100,18,0.0689169,-O3
2000,10,100,19,0.0693383,-O3
2000,10,100,20,0.0680894,-O3
2000,10,100,21,0.0686301,-O3
2000,10,100,22,0.0685828,-O3
2000,10,100,23,0.0689532,-O3
2000,10,100,24,0.069809,-O3
2000,10,100,25,0.0683374,-O3
2000,10,100,26,0.0705854,-O3
2000,10,100,27,0.0827742,-O3
2000,10,100,28,0.0834055,-O3
2000,10,100,29,0.0704483,-O3
2000,10,100,30,0.0713979,-O3
2000,10,100,31,0.0697373,-O3
2000,10,100,32,0.0674418,-O3
2000,10,100,33,0.0764243,-O3
2000,10,100,34,0.0730397,-O3
2000,10,100,35,0.070631,-O3
2000,10,100,36,0.0685166,-O3
2000,10,100,37,0.0674021,-O3
2000,10,100,38,0.0671532,-O3
2000,10,100,39,0.0672323,-O3
2000,10,100,40,0.0673247,-O3
2000,10,100,41,0.0677448,-O3
2000,10,100,42,0.067246,-O3
2000,10,100,43,0.0688203,-O3
2000,10,100,44,0.0683712,-O3
2000,10,100,45,0.0682673,-O3
2000,10,100,46,0.067755,-O3
2000,10,100,47,0.0688405,-O3
2000,10,100,48,0.0678683,-O3
2000,10,100,49,0.067509,-O3
3000,10,100,0,0.214208,-O3
3000,10,100,1,0.203253,-O3
3000,10,100,2,0.201488,-O3
3000,10,100,3,0.202884,-O3
3000,10,100,4,0.201704,-O3
3000,10,100,5,0.203964,-O3
3000,10,100,6,0.202362,-O3
3000,10,100,7,0.201899,-O3
3000,10,100,8,0.203698,-O3
3000,10,100,9,0.201815,-O3
3000,10,100,10,0.2018,-O3
3000,10,100,11,0.20203,-O3
3000,10,100,12,0.222104,-O3
3000,10,100,13,0.202603,-O3
3000,10,100,14,0.202913,-O3
3000,10,100,15,0.20373,-O3
3000,10,100,16,0.201106,-O3
3000,10,100,17,0.201868,-O3
3000,10,100,18,0.201742,-O3
3000,10,100,19,0.199665,-O3
3000,10,100,20,0.199334,-O3
3000,10,100,21,0.19782,-O3
3000,10,100,22,0.199626,-O3
3000,10,100,23,0.210169,-O3
3000,10,100,24,0.199407,-O3
3000,10,100,25,0.202845,-O3
3000,10,100,26,0.199247,-O3
3000,10,100,27,0.199388,-O3
3000,10,100,28,0.199619,-O3
3000,10,100,29,0.198496,-O3
3000,10,100,30,0.198195,-O3
3000,10,100,31,0.198284,-O3
3000,10,100,32,0.199129,-O3
3000,10,100,33,0.199256,-O3
3000,10,100,34,0.19783,-O3
3000,10,100,35,0.199545,-O3
3000,10,100,36,0.196929,-O3
3000,10,100,37,0.19808,-O3
3000,10,100,38,0.197466,-O3
3000,10,100,39,0.198046,-O3
3000,10,100,40,0.199373,-O3
3000,10,100,41,0.197839,-O3
3000,10,100,42,0.197113,-O3
3000,10,100,43,0.198917,-O3
3000,10,100,44,0.198497,-O3
3000,10,100,45,0.19918,-O3
3000,10,100,46,0.199068,-O3
3000,10,100,47,0.198673,-O3
3000,10,100,48,0.198048,-O3
3000,10,100,49,0.198681,-O3
4000,10,100,0,0.363956,-O3
4000,10,100,1,0.353339,-O3
4000,10,100,2,0.351243,-O3
4000,10,100,3,0.367058,-O3
4000,10,100,4,0.350363,-O3
4000,10,100,5,0.351016,-O3
4000,10,100,6,0.362643,-O3
4000,10,100,7,0.353605,-O3
4000,10,100,8,0.34568,-O3
4000,10,100,9,0.343929,-O3
4000,10,100,10,0.344037,-O3
4000,10,100,11,0.34205,-O3
4000,10,100,12,0.342263,-O3
4000,10,100,13,0.342493,-O3
4000,10,100,14,0.342361,-O3
4000,10,100,15,0.369636,-O3
4000,10,100,16,0.356632,-O3
4000,10,100,17,0.37124,-O3
4000,10,100,18,0.37384,-O3
4000,10,100,19,0.361909,-O3
4000,10,100,20,0.35727,-O3
4000,10,100,21,0.351789,-O3
4000,10,100,22,0.360221,-O3
4000,10,100,23,0.353804,-O3
