1000,1,100,0,0.0382216,-O3
1000,1,100,1,0.0348708,-O3
1000,1,100,2,0.034625,-O3
1000,1,100,3,0.0349839,-O3
1000,1,100,4,0.034803,-O3
1000,1,100,5,0.0349743,-O3
1000,1,100,6,0.0339327,-O3
1000,1,100,7,0.0349163,-O3
1000,1,100,8,0.0340221,-O3
1000,1,100,9,0.0341135,-O3
1000,1,100,10,0.0341457,-O3
1000,1,100,0,0.0345873,-O3
1000,1,100,1,0.0337143,-O3
1000,1,100,2,0.0339601,-O3
1000,1,100,3,0.0335483,-O3
1000,1,100,4,0.0332056,-O3
1000,1,100,5,0.033381,-O3
1000,1,100,6,0.0335067,-O3
1000,1,100,7,0.0344634,-O3
1000,1,100,8,0.0331057,-O3
1000,1,100,9,0.0332951,-O3
1000,1,100,10,0.0331947,-O3
1000,1,100,0,0.03504,-O3
1000,1,100,1,0.0348334,-O3
1000,1,100,2,0.0344694,-O3
1000,1,100,3,0.0351183,-O3
1000,1,100,4,0.0343635,-O3
1000,1,100,5,0.0339759,-O3
1000,1,100,6,0.0342215,-O3
1000,1,100,7,0.0339805,-O3
1000,1,100,8,0.0337877,-O3
1000,1,100,9,0.0341955,-O3
1000,1,100,10,0.0358241,-O3
1000,1,100,0,0.0354437,-O3
1000,1,100,1,0.0340065,-O3
1000,1,100,2,0.0341326,-O3
1000,1,100,3,0.0353078,-O3
1000,1,100,4,0.0345078,-O3
1000,1,100,5,0.0348917,-O3
1000,1,100,6,0.0340248,-O3
1000,1,100,7,0.0346493,-O3
1000,1,100,8,0.0354346,-O3
1000,1,100,9,0.0350856,-O3
1000,1,100,10,0.0351956,-O3
1000,1,100,0,0.0347017,-O3
1000,1,100,1,0.0351269,-O3
1000,1,100,2,0.0340837,-O3
1000,1,100,3,0.0334937,-O3
1000,1,100,4,0.0330276,-O3
1000,1,100,5,0.0336884,-O3
2000,1,100,0,0.190191,-O3
2000,1,100,1,0.171224,-O3
2000,1,100,2,0.175338,-O3
2000,1,100,3,0.173521,-O3
2000,1,100,4,0.168522,-O3
2000,1,100,5,0.173128,-O3
2000,1,100,6,0.172656,-O3
2000,1,100,7,0.171367,-O3
2000,1,100,8,0.16202,-O3
2000,1,100,9,0.160041,-O3
2000,1,100,10,0.154864,-O3
2000,1,100,11,0.151779,-O3
2000,1,100,12,0.155237,-O3
2000,1,100,13,0.157333,-O3
2000,1,100,14,0.164678,-O3
2000,1,100,15,0.153639,-O3
2000,1,100,16,0.155363,-O3
2000,1,100,17,0.157124,-O3
2000,1,100,18,0.15277,-O3
2000,1,100,19,0.15903,-O3
2000,1,100,20,0.152442,-O3
2000,1,100,21,0.150955,-O3
2000,1,100,22,0.153133,-O3
2000,1,100,23,0.162703,-O3
2000,1,100,24,0.153202,-O3
2000,1,100,25,0.160065,-O3
2000,1,100,26,0.161392,-O3
2000,1,100,27,0.155823,-O3
2000,1,100,28,0.158558,-O3
2000,1,100,29,0.154848,-O3
2000,1,100,30,0.161353,-O3
2000,1,100,31,0.157103,-O3
2000,1,100,32,0.162274,-O3
2000,1,100,33,0.161695,-O3
2000,1,100,34,0.152171,-O3
2000,1,100,35,0.156208,-O3
2000,1,100,36,0.160608,-O3
2000,1,100,37,0.15082,-O3
2000,1,100,38,0.152629,-O3
2000,1,100,39,0.155839,-O3
2000,1,100,40,0.15257,-O3
2000,1,100,41,0.150609,-O3
2000,1,100,42,0.155087,-O3
2000,1,100,43,0.154509,-O3
2000,1,100,44,0.151641,-O3
2000,1,100,45,0.150786,-O3
2000,1,100,46,0.150804,-O3
2000,1,100,47,0.156264,-O3
2000,1,100,48,0.149116,-O3
2000,1,100,49,0.150798,-O3
3000,1,100,0,0.363905,-O3
3000,1,100,1,0.371531,-O3
3000,1,100,2,0.446813,-O3
3000,1,100,3,0.398969,-O3
3000,1,100,4,0.374142,-O3
3000,1,100,5,0.362178,-O3
3000,1,100,6,0.38069,-O3
3000,1,100,7,0.37002,-O3
3000,1,100,8,0.361546,-O3
3000,1,100,9,0.424021,-O3
3000,1,100,10,0.359813,-O3
3000,1,100,11,0.404438,-O3
3000,1,100,12,0.403126,-O3
3000,1,100,13,0.384287,-O3
3000,1,100,14,0.39752,-O3
3000,1,100,15,0.436951,-O3
3000,1,100,16,0.380884,-O3
3000,1,100,17,0.354185,-O3
3000,1,100,18,0.356004,-O3
3000,1,100,19,0.353832,-O3
3000,1,100,20,0.356148,-O3
3000,1,100,21,0.356248,-O3
3000,1,100,22,0.354706,-O3
3000,1,100,23,0.359344,-O3
3000,1,100,24,0.356514,-O3
3000,1,100,25,0.356433,-O3
3000,1,100,26,0.353802,-O3
3000,1,100,27,0.354508,-O3
3000,1,100,28,0.359142,-O3
3000,1,100,29,0.392598,-O3
3000,1,100,30,0.415175,-O3
3000,1,100,31,0.425425,-O3
3000,1,100,32,0.398856,-O3
3000,1,100,33,0.361338,-O3
3000,1,100,34,0.358275,-O3
3000,1,100,35,0.371894,-O3
3000,1,100,36,0.407896,-O3
3000,1,100,37,0.35408,-O3
3000,1,100,38,0.383404,-O3
3000,1,100,39,0.423657,-O3
3000,1,100,40,0.396578,-O3
3000,1,100,41,0.410962,-O3
3000,1,100,42,0.358074,-O3
3000,1,100,43,0.356615,-O3
3000,1,100,44,0.41093,-O3
3000,1,100,45,0.40151,-O3
3000,1,100,46,0.360221,-O3
3000,1,100,47,0.363941,-O3
3000,1,100,48,0.358959,-O3
3000,1,100,49,0.357342,-O3
4000,1,100,0,0.724328,-O3
4000,1,100,1,0.778055,-O3
4000,1,100,2,0.816176,-O3
4000,1,100,3,0.781763,-O3
4000,1,100,4,0.694131,-O3
4000,1,100,5,0.68779,-O3
4000,1,100,6,0.685905,-O3
4000,1,100,7,0.666302,-O3
4000,1,100,8,0.672894,-O3
4000,1,100,9,0.671727,-O3
4000,1,100,10,0.661999,-O3
4000,1,100,11,0.76922,-O3
4000,1,100,12,0.72849,-O3
4000,1,100,13,0.693019,-O3
4000,1,100,14,0.677872,-O3
4000,1,100,15,0.665171,-O3
4000,1,100,16,0.702773,-O3
4000,1,100,17,0.696755,-O3
4000,1,100,18,0.693734,-O3
4000,1,100,19,0.711276,-O3
4000,1,100,20,0.686317,-O3
4000,1,100,21,0.690383,-O3
4000,1,100,22,0.740268,-O3
4000,1,100,23,0.749531,-O3
4000,1,100,24,0.823428,-O3
4000,1,100,25,0.724095,-O3
4000,1,100,26,0.684467,-O3
4000,1,100,27,0.684679,-O3
4000,1,100,28,0.671859,-O3
4000,1,100,29,0.745951,-O3
4000,1,100,30,0.678537,-O3
4000,1,100,31,0.667942,-O3
4000,1,100,32,0.684465,-O3
4000,1,100,33,0.670595,-O3
4000,1,100,34,0.673609,-O3
4000,1,100,35,0.676719,-O3
4000,1,100,36,0.690382,-O3
4000,1,100,37,0.668567,-O3
4000,1,100,38,0.662583,-O3
4000,1,100,39,0.693408,-O3
4000,1,100,40,0.69896,-O3
4000,1,100,41,0.728741,-O3
4000,1,100,42,0.685134,-O3
4000,1,100,43,0.703652,-O3
4000,1,100,44,0.684883,-O3
4000,1,100,45,0.686953,-O3
4000,1,100,46,0.691786,-O3
4000,1,100,47,0.684604,-O3
4000,1,100,48,0.701137,-O3
4000,1,100,49,0.747038,-O3
5000,1,100,0,1.16303,-O3
5000,1,100,1,1.2775,-O3
5000,1,100,2,1.31788,-O3
5000,1,100,3,1.30345,-O3
5000,1,100,4,1.10557,-O3
5000,1,100,5,1.22113,-O3
5000,1,100,6,1.06013,-O3
5000,1,100,7,1.06011,-O3
5000,1,100,8,1.09622,-O3
5000,1,100,9,1.04638,-O3
5000,1,100,10,1.06309,-O3
5000,1,100,11,1.25222,-O3
5000,1,100,12,1.29745,-O3
5000,1,100,13,1.07892,-O3
