1000,10,100,0,0.0144899,-O3
1000,10,100,1,0.0139169,-O3
1000,10,100,2,0.0123775,-O3
1000,10,100,3,0.0108547,-O3
1000,10,100,4,0.0107825,-O3
1000,10,100,5,0.0106873,-O3
1000,10,100,6,0.010759,-O3
1000,10,100,7,0.0108344,-O3
1000,10,100,8,0.0108175,-O3
1000,10,100,9,0.0109268,-O3
1000,10,100,10,0.0109099,-O3
1000,10,100,11,0.0108902,-O3
1000,10,100,12,0.0109388,-O3
1000,10,100,13,0.0109209,-O3
1000,10,100,14,0.0107776,-O3
1000,10,100,15,0.0106845,-O3
1000,10,100,16,0.0108317,-O3
1000,10,100,17,0.010974,-O3
1000,10,100,18,0.0109309,-O3
1000,10,100,19,0.010588,-O3
1000,10,100,20,0.010505,-O3
1000,10,100,21,0.0114803,-O3
1000,10,100,22,0.011332,-O3
1000,10,100,23,0.0105756,-O3
1000,10,100,24,0.0104836,-O3
1000,10,100,25,0.0109595,-O3
1000,10,100,26,0.0129981,-O3
1000,10,100,27,0.0127348,-O3
1000,10,100,28,0.0126978,-O3
1000,10,100,29,0.0126483,-O3
1000,10,100,30,0.0127809,-O3
1000,10,100,31,0.0125976,-O3
1000,10,100,32,0.0120106,-O3
1000,10,100,33,0.0127618,-O3
1000,10,100,34,0.013216,-O3
1000,10,100,35,0.0130984,-O3
1000,10,100,36,0.012956,-O3
1000,10,100,37,0.0127443,-O3
1000,10,100,38,0.012547,-O3
1000,10,100,39,0.0120434,-O3
1000,10,100,40,0.0125812,-O3
1000,10,100,41,0.0124495,-O3
1000,10,100,42,0.0125236,-O3
1000,10,100,43,0.0119288,-O3
1000,10,100,44,0.0119881,-O3
1000,10,100,45,0.011989,-O3
1000,10,100,46,0.0121517,-O3
1000,10,100,47,0.0122058,-O3
1000,10,100,48,0.0126898,-O3
1000,10,100,49,0.0120978,-O3
2000,10,100,0,0.0727834,-O3
2000,10,100,1,0.0619617,-O3
2000,10,100,2,0.0647623,-O3
2000,10,100,3,0.0673346,-O3
2000,10,100,4,0.0658025,-O3
2000,10,100,5,0.0636267,-O3
2000,10,100,6,0.067292,-O3
2000,10,100,7,0.0657229,-O3
2000,10,100,8,0.06562,-O3
