4000,10,100,2,0.267452,-O3,50
4000,10,100,3,0.289256,-O3,50
4000,10,100,4,0.267013,-O3,50
4000,10,100,5,0.264437,-O3,50
4000,10,100,6,0.262288,-O3,50
4000,10,100,7,0.263527,-O3,50
4000,10,100,8,0.261061,-O3,50
4000,10,100,9,0.264187,-O3,50
4000,10,100,10,0.263147,-O3,50
4000,10,100,11,0.265655,-O3,50
4000,10,100,12,0.26049,-O3,50
4000,10,100,13,0.262206,-O3,50
4000,10,100,14,0.266505,-O3,50
4000,10,100,15,0.265861,-O3,50
4000,10,100,16,0.261496,-O3,50
4000,10,100,17,0.264066,-O3,50
4000,10,100,18,0.261487,-O3,50
4000,10,100,19,0.262703,-O3,50
4000,10,100,20,0.268572,-O3,50
4000,10,100,21,0.264102,-O3,50
4000,10,100,22,0.260499,-O3,50
4000,10,100,23,0.26236,-O3,50
4000,10,100,24,0.263691,-O3,50
4000,10,100,25,0.266235,-O3,50
4000,10,100,26,0.2659,-O3,50
4000,10,100,27,0.26657,-O3,50
4000,10,100,28,0.260221,-O3,50
4000,10,100,29,0.260714,-O3,50
4000,10,100,30,0.266959,-O3,50
4000,10,100,31,0.262173,-O3,50
4000,10,100,32,0.263921,-O3,50
4000,10,100,33,0.26289,-O3,50
4000,10,100,34,0.261192,-O3,50
4000,10,100,35,0.262927,-O3,50
4000,10,100,36,0.260723,-O3,50
4000,10,100,37,0.263035,-O3,50
4000,10,100,38,0.261068,-O3,50
4000,10,100,39,0.265735,-O3,50
4000,10,100,40,0.259193,-O3,50
4000,10,100,41,0.261546,-O3,50
4000,10,100,42,0.263515,-O3,50
4000,10,100,43,0.262916,-O3,50
4000,10,100,44,0.25871,-O3,50
4000,10,100,45,0.265035,-O3,50
4000,10,100,46,0.261953,-O3,50
4000,10,100,47,0.267002,-O3,50
4000,10,100,48,0.263606,-O3,50
4000,10,100,49,0.264733,-O3,50
5000,10,100,0,0.453899,-O3,50
5000,10,100,1,0.441933,-O3,50
5000,10,100,2,0.45128,-O3,50
5000,10,100,3,0.444111,-O3,50
5000,10,100,4,0.437153,-O3,50
5000,10,100,5,0.432187,-O3,50
5000,10,100,6,0.435517,-O3,50
5000,10,100,7,0.432213,-O3,50
5000,10,100,8,0.441403,-O3,50
5000,10,100,9,0.433722,-O3,50
5000,10,100,10,0.435826,-O3,50
5000,10,100,11,0.432515,-O3,50
5000,10,100,12,0.431735,-O3,50
5000,10,100,13,0.434722,-O3,50
5000,10,100,14,0.432588,-O3,50
5000,10,100,15,0.435688,-O3,50
5000,10,100,16,0.438472,-O3,50
5000,10,100,17,0.43132,-O3,50
5000,10,100,18,0.436123,-O3,50
5000,10,100,19,0.433249,-O3,50
5000,10,100,20,0.433218,-O3,50
5000,10,100,21,0.434922,-O3,50
5000,10,100,22,0.435416,-O3,50
5000,10,100,23,0.431931,-O3,50
5000,10,100,24,0.443244,-O3,50
5000,10,100,25,0.439834,-O3,50
5000,10,100,26,0.43415,-O3,50
5000,10,100,27,0.433745,-O3,50
5000,10,100,28,0.431532,-O3,50
5000,10,100,29,0.434467,-O3,50
5000,10,100,30,0.433624,-O3,50
5000,10,100,31,0.43409,-O3,50
5000,10,100,32,0.432341,-O3,50
5000,10,100,33,0.433131,-O3,50
5000,10,100,34,0.431075,-O3,50
5000,10,100,35,0.431733,-O3,50
5000,10,100,36,0.435291,-O3,50
5000,10,100,37,0.431894,-O3,50
5000,10,100,38,0.433717,-O3,50
5000,10,100,39,0.43281,-O3,50
5000,10,100,40,0.432979,-O3,50
5000,10,100,41,0.432392,-O3,50
5000,10,100,42,0.431514,-O3,50
5000,10,100,43,0.433907,-O3,50
5000,10,100,44,0.432371,-O3,50
5000,10,100,45,0.432991,-O3,50
5000,10,100,46,0.432071,-O3,50
5000,10,100,47,0.435932,-O3,50
5000,10,100,48,0.432807,-O3,50
5000,10,100,49,0.433001,-O3,50
10000,10,100,0,1.807,-O3,50
10000,10,100,1,1.82364,-O3,50
10000,10,100,2,1.8098,-O3,50
10000,10,100,3,1.79321,-O3,50
10000,10,100,4,1.80834,-O3,50
10000,10,100,5,1.80061,-O3,50
10000,10,100,6,1.80886,-O3,50
10000,10,100,7,1.82314,-O3,50
10000,10,100,8,1.80197,-O3,50
10000,10,100,9,1.808,-O3,50
10000,10,100,10,1.78531,-O3,50
10000,10,100,11,1.78807,-O3,50
10000,10,100,12,1.79568,-O3,50
10000,10,100,13,1.83107,-O3,50
10000,10,100,14,1.7908,-O3,50
10000,10,100,15,1.78939,-O3,50
10000,10,100,16,1.7856,-O3,50
10000,10,100,17,1.79219,-O3,50
10000,10,100,18,1.7931,-O3,50
10000,10,100,19,1.80284,-O3,50
10000,10,100,20,1.79433,-O3,50
10000,10,100,21,1.78588,-O3,50
10000,10,100,22,1.80479,-O3,50
10000,10,100,23,1.79476,-O3,50
10000,10,100,24,1.79605,-O3,50
10000,10,100,25,1.79008,-O3,50
10000,10,100,26,1.78545,-O3,50
10000,10,100,27,1.79451,-O3,50
10000,10,100,28,1.7945,-O3,50
10000,10,100,29,1.79413,-O3,50
10000,10,100,30,1.79238,-O3,50
10000,10,100,31,1.8056,-O3,50
10000,10,100,32,1.79512,-O3,50
10000,10,100,33,1.7859,-O3,50
10000,10,100,34,1.80299,-O3,50
10000,10,100,35,1.78482,-O3,50
10000,10,100,36,1.79218,-O3,50
10000,10,100,37,1.80443,-O3,50
10000,10,100,38,1.80318,-O3,50
10000,10,100,39,1.80067,-O3,50
10000,10,100,40,1.78484,-O3,50
10000,10,100,41,1.78678,-O3,50
10000,10,100,42,1.79779,-O3,50
10000,10,100,43,1.78668,-O3,50
10000,10,100,44,1.79248,-O3,50
10000,10,100,45,1.78619,-O3,50
10000,10,100,46,1.79203,-O3,50
10000,10,100,47,1.78841,-O3,50
10000,10,100,48,1.79058,-O3,50
10000,10,100,49,1.78749,-O3,50
1000,10,100,0,0.551605,-O0,50
1000,10,100,1,0.548236,-O0,50
1000,10,100,2,0.55094,-O0,50
1000,10,100,3,0.538029,-O0,50
1000,10,100,4,0.528787,-O0,50
1000,10,100,5,0.528824,-O0,50
1000,10,100,6,0.533484,-O0,50
1000,10,100,7,0.526021,-O0,50
1000,10,100,8,0.532506,-O0,50
